id,in_degree,out_degree,total_degree,in_deg_cent,out_deg_cent,clustering,pagerank,hub_score,auth_score,betweenness,k_core
9715,3,5,8,0.00030003000300030005,0.0005000500050005,0.6,3.850307689256722e-05,0.00010747595689971685,9.195392790279532e-06,0.0011410164436409995,5
9716,8,5,13,0.0008000800080008001,0.0005000500050005,0.35714285714285715,0.00014045595285921836,4.563021699850265e-08,8.229855604419591e-06,0.003728355339152382,5
6389,6,3,9,0.0006000600060006001,0.00030003000300030005,0.42857142857142855,0.00026553322791229064,1.799041508592543e-08,2.1970949155782584e-06,0.00030635454209044176,4
6391,4,3,7,0.00040004000400040005,0.00030003000300030005,0.5333333333333333,8.102561097189434e-05,3.0076519776410974e-08,8.099807386900397e-07,5.126432006967631e-06,4
70997,0,3,3,0.0,0.00030003000300030005,0.3333333333333333,1.735882280264563e-05,0.00047489103366504196,3.3569453677170453e-20,0.0,2
41077,1,1,2,0.00010001000100010001,0.00010001000100010001,1.0,2.2279736515601662e-05,0.0004724397216010665,0.00018931945970002638,0.0,2
70998,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.2279736515601662e-05,4.920490000384702e-06,0.00018931945970002638,0.0,2
103781,0,3,3,0.0,0.00030003000300030005,1.0,1.735882280264563e-05,4.298148699310887e-06,-7.882082294431214e-21,0.0,3
38250,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,2.0886412527285563e-06,-4.4876265749008004e-20,0.0,2
8514,5,5,10,0.0005000500050005,0.0005000500050005,0.2222222222222222,5.859416821557916e-05,2.9375030915671437e-05,1.5693461303049804e-06,3.334333566716677e-07,5
11695,2,5,7,0.00020002000200020003,0.0005000500050005,0.5,3.8891400251274226e-05,7.35538693601884e-08,6.46152089953823e-08,0.0,4
169338,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,3.034292194326438e-20,0.0,1
6607,4,4,8,0.00040004000400040005,0.00040004000400040005,1.0,0.00010811646982085668,3.978665119702019e-08,3.3988561530256253e-07,0.0,4
6846,4,4,8,0.00040004000400040005,0.00040004000400040005,0.4666666666666667,0.00010811646982085668,6.60240259435783e-07,9.253636346628344e-08,0.0,4
9341,3,5,8,0.00030003000300030005,0.0005000500050005,0.5333333333333333,7.536497443404919e-05,8.957461951858565e-08,5.5854768726305154e-08,0.0,4
7840,6,5,11,0.0006000600060006001,0.0005000500050005,0.3333333333333333,8.110512871832291e-05,7.303138376051041e-07,1.732066063728048e-05,0.00018250229948735266,4
12083,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,4.2166994103010084e-05,2.788360276002272e-07,7.212050212344377e-06,0.0,2
7839,9,3,12,0.0009000900090009002,0.00030003000300030005,0.07575757575757576,9.890995753601594e-05,0.00012440058818425864,3.7563715211160586e-05,0.0013970166294960688,4
7841,2,5,7,0.00020002000200020003,0.0005000500050005,0.3333333333333333,3.6597775560773964e-05,1.971754202000599e-05,7.556240471266231e-06,9.052715633635778e-05,4
103821,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,0.00047366880987091356,-3.765802479005527e-20,0.0,2
10883,3,3,6,0.00030003000300030005,0.00030003000300030005,0.2,0.00010886975755658699,0.0021230283069633735,0.0001898496161224869,0.0,3
9237,1,5,6,0.00010001000100010001,0.0005000500050005,1.0,2.5808744291469715e-05,2.7055144735206555e-06,9.53019801879793e-07,0.0,5
17936,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,4.7254951144845466e-05,9.827956125667496e-07,1.1236142360965201e-06,0.003382436715816851,3
38303,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.2279736515601662e-05,1.3311881503834889e-05,1.1679022481055211e-05,0.0,3
38305,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,2.929578959824607e-05,5.525349951243847e-20,0.0,3
11211,1,2,3,0.00010001000100010001,0.00020002000200020003,0.3333333333333333,2.2279736515601662e-05,9.336249206084583e-08,1.16790224810553e-05,0.0,3
210055,4,5,9,0.00040004000400040005,0.0005000500050005,0.19047619047619047,3.825361431345021e-05,2.1737720611327619e-07,1.8833904609319725e-07,0.0,5
9727,3,5,8,0.00030003000300030005,0.0005000500050005,0.3333333333333333,3.0775141928585444e-05,2.176407804810997e-06,1.0139106265345156e-06,0.0,5
9728,2,5,7,0.00020002000200020003,0.0005000500050005,0.3,2.7570248496176254e-05,5.452400342184048e-07,8.756026574645172e-07,9.419492325974613e-05,5
7362,4,5,9,0.00040004000400040005,0.0005000500050005,0.7142857142857143,4.10362560042061e-05,9.425943165891621e-06,1.4626987761766813e-05,0.00013579073450453667,5
7363,4,5,9,0.00040004000400040005,0.0005000500050005,0.6666666666666666,3.9526950906503564e-05,8.88994256374916e-06,1.4858662251959325e-05,0.00013579073450453667,5
11698,7,5,12,0.0007000700070007,0.0005000500050005,0.35714285714285715,0.00016320844470388401,3.631029879616235e-06,5.140257872996977e-06,8.857841385785224e-05,5
11699,1,5,6,0.00010001000100010001,0.0005000500050005,0.8,5.265405868870315e-05,3.5452097916044347e-06,5.450677554001023e-08,1.6280662017849187e-05,5
11700,8,5,13,0.0008000800080008001,0.0005000500050005,0.4166666666666667,0.00017796552326417505,3.528135410429653e-06,9.280865257725072e-06,9.370458579338573e-05,5
11701,4,5,9,0.00040004000400040005,0.0005000500050005,0.8,0.00013455299880797887,3.5452097916044347e-06,6.643491855760396e-06,1.6280662017849187e-05,5
25700,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,4.2548832111654944e-05,5.293898996179397e-07,4.108001790232196e-07,0.0,4
25701,3,4,7,0.00030003000300030005,0.00040004000400040005,0.7,4.863595988586221e-05,5.289453529983392e-07,4.794665288291695e-07,0.0,4
8624,10,5,15,0.001000100010001,0.0005000500050005,0.18181818181818182,0.00019947137066837786,9.257875506303399e-08,4.79054433806905e-05,0.0008840664042739068,5
11702,1,5,6,0.00010001000100010001,0.0005000500050005,0.3,7.260425039093208e-05,4.539320650380721e-07,4.232170208001752e-05,0.000885202551440186,4
11703,8,5,13,0.0008000800080008001,0.0005000500050005,0.4166666666666667,0.00022178351487701505,1.5382229619759987e-08,4.326025406135659e-05,0.006142198997469462,5
9730,4,5,9,0.00040004000400040005,0.0005000500050005,0.3333333333333333,5.397268462790336e-05,7.983858002646005e-07,5.799756595434845e-06,0.0007540997015332329,5
9731,1,5,6,0.00010001000100010001,0.0005000500050005,0.7,3.241854005929365e-05,8.604799188413998e-07,3.1699206140756657e-07,0.0008034910312395512,5
9732,20,5,25,0.002000200020002,0.0005000500050005,0.1645021645021645,0.00022148303510617463,1.069001247712975e-06,0.00010700743311728901,0.00032568951393615133,5
9733,12,5,17,0.0012001200120012002,0.0005000500050005,0.31868131868131866,0.00016628755300909407,1.4823978315106106e-06,4.546564133433857e-06,0.0016574522168855917,5
136641,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,2.1049508087362654e-05,7.217897067901069e-07,2.9074187210225586e-07,0.0,3
16851,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.7026322620733048e-05,1.5890723891146265e-06,4.910901512462368e-06,0.00017554432645371627,4
9244,3,4,7,0.00030003000300030005,0.00040004000400040005,0.3,0.00011119421506780546,1.752012668272565e-05,3.4384947630881164e-06,0.0003719685385981055,4
9245,6,2,8,0.0006000600060006001,0.00020002000200020003,0.6,0.00010726003117203933,1.6385971867996157e-06,1.3028739246808438e-05,0.0,4
24361,2,0,2,0.00020002000200020003,0.0,0.0,4.4914315489280565e-05,-0.0,3.542956928484263e-06,0.0,2
169419,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.0215386421905597e-05,4.7860815885148285e-12,1.9080131511918827e-12,0.0,2
79011,4,5,9,0.00040004000400040005,0.0005000500050005,0.05555555555555555,6.450640909391282e-05,2.357711577334348e-05,7.373682247978484e-10,0.0,3
120012,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.0215386421905597e-05,4.786081588142814e-12,1.9080132086546893e-12,0.0,2
38366,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,2.4586692299446033e-05,3.0416139744807373e-06,3.097096921262998e-05,0.00024178820622927926,5
9002,18,5,23,0.0018001800180018003,0.0005000500050005,0.17543859649122806,0.0002249367185707086,1.11382649857231e-05,7.133217718915978e-05,2.736654274882713e-05,5
10971,5,3,8,0.0005000500050005,0.00030003000300030005,0.21428571428571427,9.270734942418016e-05,5.956978187616487e-07,4.613650338072186e-05,0.0004891467342373365,5
16297,3,5,8,0.00030003000300030005,0.0005000500050005,0.5714285714285714,6.507704190509082e-05,8.820855236409884e-07,6.060555098610796e-06,5.334933706746683e-06,5
7668,1,0,1,0.00010001000100010001,0.0,0.0,2.624283906261681e-05,-0.0,1.2852785431866064e-05,0.0,1
9246,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,2.624283906261681e-05,2.0428945198895077e-09,1.2852785431866034e-05,9.052715633635778e-05,2
9247,3,3,6,0.00030003000300030005,0.00030003000300030005,0.06666666666666667,3.362420963205086e-05,7.05075145907653e-07,2.6890507973841347e-05,3.0009002100450093e-06,4
38384,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,4.958171281058745e-05,6.628405875523142e-08,1.3903831273225913e-08,2.2506751575337574e-05,4
13593,5,5,10,0.0005000500050005,0.0005000500050005,0.42857142857142855,0.00011317375536708063,3.7754150216947e-08,4.782196632941109e-06,0.0010523746977833476,4
21160,3,2,5,0.00030003000300030005,0.00020002000200020003,0.5,7.516267783964034e-05,3.487652466174079e-08,5.421357210947466e-08,2.3006901610345075e-05,4
26516,4,4,8,0.00040004000400040005,0.00040004000400040005,0.5333333333333333,9.780870847899777e-05,2.599761138106127e-09,2.8819960778877672e-08,3.489427913058908e-05,4
53807,3,5,8,0.00030003000300030005,0.0005000500050005,0.8,4.7926057236591926e-05,2.190313375861902e-07,2.968457059883054e-07,1.5004501050225046e-06,5
53808,3,5,8,0.00030003000300030005,0.0005000500050005,0.9,4.7926057236591926e-05,2.1893818450409877e-07,3.111973465743016e-07,1.5004501050225046e-06,5
38402,3,4,7,0.00030003000300030005,0.00040004000400040005,0.0,3.958369269573095e-05,6.493872265852773e-08,2.463608486025192e-06,0.0,3
50200,5,5,10,0.0005000500050005,0.0005000500050005,0.26666666666666666,4.868995927067291e-05,1.1186006693850673e-06,6.735965472055185e-06,0.0,5
62373,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.577836788291188e-05,2.1485601667746125e-08,2.5888389158327172e-08,0.0,3
6911,1,5,6,0.00010001000100010001,0.0005000500050005,0.7,2.5100051814431987e-05,9.599368029488162e-09,3.9266628109373975e-09,0.00011823786798553729,5
6912,3,5,8,0.00030003000300030005,0.0005000500050005,0.26666666666666666,6.58215598389697e-05,2.4484047640280405e-08,2.780461180852032e-08,0.0012662829174880056,4
103941,2,5,7,0.00020002000200020003,0.0005000500050005,0.1,3.038599049517587e-05,6.845289118084521e-07,7.48565509957629e-07,0.0,3
76776,2,3,5,0.00020002000200020003,0.00030003000300030005,0.6666666666666666,2.7700668240198252e-05,1.1488807292321801e-08,1.0168788279836053e-06,0.0,2
103942,2,5,7,0.00020002000200020003,0.0005000500050005,0.2,3.038599049517587e-05,1.8662212250152058e-06,2.7747354483582707e-07,0.0,3
147336,1,0,1,0.00010001000100010001,0.0,0.0,2.252974552142194e-05,-0.0,2.728934314308686e-07,0.0,1
103943,2,0,2,0.00020002000200020003,0.0,1.0,3.038599049517587e-05,-0.0,7.485655099575874e-07,0.0,2
136711,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,2.1413442810600193e-07,-2.5342588789004565e-20,0.0,2
136713,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0004724397216010665,2.4149481328418113e-20,0.0,1
169480,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,5.0374448841747175e-06,2.1810127995448907e-20,0.0,2
5646,9,3,12,0.0009000900090009002,0.00030003000300030005,0.3055555555555556,0.0002062614252387552,1.1098609415907247e-07,7.926001671945441e-06,0.004317742085852212,4
38419,0,3,3,0.0,0.00030003000300030005,0.0,1.735882280264563e-05,5.574741562766969e-09,1.6053006471930062e-20,0.0,3
12094,8,4,12,0.0008000800080008001,0.00040004000400040005,0.13333333333333333,0.00010037741068498483,2.8829935135377047e-08,6.644478538133031e-07,0.00038433938099695434,4
202265,0,3,3,0.0,0.00030003000300030005,0.3333333333333333,1.735882280264563e-05,1.0780922478111956e-05,-6.689877901620785e-21,0.0,3
14763,4,3,7,0.00040004000400040005,0.00030003000300030005,0.3,7.843365936680378e-05,2.6780513270937176e-07,1.160790379473117e-05,0.00024058211931484328,4
38434,1,5,6,0.00010001000100010001,0.0005000500050005,0.3,2.3408673649912257e-05,1.155504899469306e-05,1.4091670392013888e-09,0.0,3
12922,3,0,3,0.00030003000300030005,0.0,1.0,4.085237483311172e-05,-0.0,4.65719142588326e-06,0.0,3
17586,3,4,7,0.00030003000300030005,0.00040004000400040005,0.26666666666666666,4.0558433590465744e-05,6.643491109364808e-08,4.672133832902223e-06,0.0,3
17587,3,3,6,0.00030003000300030005,0.00030003000300030005,0.6666666666666666,3.831715525247838e-05,6.066674960871095e-08,4.6744333608745306e-06,0.0,3
24251,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,2.1340540342006967e-05,3.534770239142753e-09,4.6065212383553515e-06,0.0,2
5666,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,2.4842056080966026e-08,2.2572292586251115e-21,0.0,2
38436,3,1,4,0.00030003000300030005,0.00010001000100010001,0.0,5.7003674372936375e-05,1.4705492876523696e-22,2.0889160279971396e-08,0.0,2
49556,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,6.626236411099467e-05,3.5256472779616247e-09,2.2714659687114495e-20,0.0,2
9833,2,4,6,0.00020002000200020003,0.00040004000400040005,0.7,4.470474684302689e-05,1.7072306064053196e-05,3.6024688404864903e-06,0.0,5
5670,3,4,7,0.00030003000300030005,0.00040004000400040005,0.26666666666666666,3.8603135821945124e-05,3.993447674307563e-05,2.027281886416925e-05,0.0,4
6163,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,2.5563607416343978e-05,3.482525693116367e-05,1.5920228061696674e-05,0.0,4
5671,0,4,4,0.0,0.00040004000400040005,0.0,1.735882280264563e-05,4.584010093630104e-06,-6.289519981773601e-20,0.0,3
8668,2,2,4,0.00020002000200020003,0.00020002000200020003,0.0,2.84308786567967e-05,5.175859639366229e-07,1.8435135652733468e-06,0.0,3
7855,12,4,16,0.0012001200120012002,0.00040004000400040005,0.18681318681318682,0.00016155242975544792,8.544110890616976e-06,7.13545118997461e-08,0.001267380188709009,4
9834,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,5.390977298520096e-05,1.4347590752063472e-07,9.35191829864504e-09,1.0298327387487795e-05,2
9835,3,1,4,0.00030003000300030005,0.00010001000100010001,0.16666666666666666,9.341674074594725e-05,2.891780457748401e-11,3.44327027444319e-06,0.0008412009796990834,3
169531,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.7905145591324605e-05,3.062059595454072e-07,3.901768940442493e-08,0.0,2
153316,2,3,5,0.00020002000200020003,0.00030003000300030005,0.0,3.714058063093845e-05,9.78724050971015e-08,2.3215962955454677e-07,0.0,2
185246,2,5,7,0.00020002000200020003,0.0005000500050005,0.13333333333333333,3.314103835818789e-05,8.22116537953466e-06,4.706556934588178e-05,0.0,4
25698,4,4,8,0.00040004000400040005,0.00040004000400040005,1.0,9.524745275846478e-05,1.7884642938154076e-11,3.28941228683686e-10,0.0,4
52304,6,4,10,0.0006000600060006001,0.00040004000400040005,0.5333333333333333,0.0001898676851111689,2.1678110628455638e-11,1.237130376972561e-09,0.0,4
55997,6,5,11,0.0006000600060006001,0.0005000500050005,0.38095238095238093,0.00017784003593420398,3.1667790934264664e-11,1.1448164383376617e-07,0.0,4
76300,4,3,7,0.00040004000400040005,0.00030003000300030005,0.8333333333333334,0.00014950381370555752,7.665609110844557e-10,6.23467793472676e-10,0.0,3
76301,2,5,7,0.00020002000200020003,0.0005000500050005,0.06666666666666667,9.252720431588107e-05,2.833802632963693e-07,3.145555400692934e-10,0.0,4
38463,3,5,8,0.00030003000300030005,0.0005000500050005,0.7,6.044868046287211e-05,2.0034283008923665e-11,2.6153357260729792e-11,0.0,4
38464,3,5,8,0.00030003000300030005,0.0005000500050005,0.7,6.044868046287211e-05,2.7874323245078378e-11,2.302785690094607e-11,0.0,4
38465,3,4,7,0.00030003000300030005,0.00040004000400040005,1.0,5.832312760286032e-05,1.9844404515555567e-11,2.622905390426586e-11,0.0,4
52522,3,3,6,0.00030003000300030005,0.00030003000300030005,0.6666666666666666,9.855724400551115e-05,7.665609110844557e-10,2.925365256613113e-11,0.0,4
71238,3,4,7,0.00030003000300030005,0.00040004000400040005,0.3333333333333333,4.7072526913393186e-05,5.908044350166412e-07,2.547198901168173e-09,0.0014531018381852576,3
71239,3,4,7,0.00030003000300030005,0.00040004000400040005,0.2,4.8363101176176e-05,2.443132682611818e-09,2.3694910504631224e-07,0.0,3
71240,4,4,8,0.00040004000400040005,0.00040004000400040005,0.26666666666666666,5.410960863450859e-05,1.98303801354643e-09,2.9751707848779883e-07,0.0032701962001811385,3
71241,1,3,4,0.00010001000100010001,0.00030003000300030005,0.3333333333333333,2.7420990800396313e-05,1.963251294995861e-09,2.3552934988545628e-07,0.0013625746818489,3
26598,7,0,7,0.0007000700070007,0.0,0.19047619047619047,0.00013768162160765195,-0.0,6.539148190734655e-08,0.0,3
92201,2,5,7,0.00020002000200020003,0.0005000500050005,0.13333333333333333,3.8300933178425323e-05,5.585166216620544e-07,1.4197551608733092e-09,0.0015455128929868095,4
105203,4,5,9,0.00040004000400040005,0.0005000500050005,0.13333333333333333,5.637543508180457e-05,4.023208223896018e-09,3.1869323498781606e-09,0.0026346222073614428,3
5705,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,3.177835902128553e-05,3.744961449530677e-11,3.873047699362368e-09,0.00017179978686081282,2
17352,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,2.818162856620327e-05,3.675072119864474e-05,2.9999889569466333e-05,6.014596041900669e-06,4
38481,1,5,6,0.00010001000100010001,0.0005000500050005,1.0,3.981055756476149e-05,2.7684638297293904e-09,4.61281612699897e-11,0.0,5
12640,6,5,11,0.0006000600060006001,0.0005000500050005,0.6666666666666666,0.0001798411215432335,2.7612253279606036e-09,4.466753310422254e-09,0.0007506738233627256,5
26254,6,5,11,0.0006000600060006001,0.0005000500050005,0.9333333333333333,0.0001307082529538523,1.1570839168649714e-10,4.0874047128878207e-07,9.052715633635778e-05,5
26255,6,5,11,0.0006000600060006001,0.0005000500050005,0.3111111111111111,0.0001307082529538523,1.0114680814323372e-06,5.556011576775555e-09,0.0002075108853445792,5
26256,5,5,10,0.0005000500050005,0.0005000500050005,0.9333333333333333,0.00011155111038429567,2.7613001556418454e-09,4.455195144172011e-09,0.0,5
26257,4,5,9,0.00040004000400040005,0.0005000500050005,0.9333333333333333,9.239396781473907e-05,2.7615995625529153e-09,4.408947621902447e-09,0.0,5
9258,2,5,7,0.00020002000200020003,0.0005000500050005,0.6,3.547770328775857e-05,1.7851768128808408e-09,5.885941443557663e-09,2.517421842871091e-05,4
38488,3,3,6,0.00030003000300030005,0.00030003000300030005,0.6666666666666666,3.5830434953895865e-05,4.576549806616293e-08,2.2805260660242805e-07,0.0,4
26626,5,5,10,0.0005000500050005,0.0005000500050005,0.2857142857142857,6.52365268962785e-05,1.100575891022397e-05,6.804569438329673e-06,1.0836584091829203e-06,4
38489,3,5,8,0.00030003000300030005,0.0005000500050005,0.4,3.930830808900363e-05,2.604879130681687e-07,1.4245163982934573e-07,0.0,4
56174,2,5,7,0.00020002000200020003,0.0005000500050005,0.6,3.423887882952176e-05,1.4027185145148618e-07,1.2209059808920528e-07,0.0,4
26627,6,5,11,0.0006000600060006001,0.0005000500050005,0.3333333333333333,7.146056552002673e-05,8.427583603309502e-06,1.110961373379397e-05,0.0,4
5722,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,2.84182120192596e-08,-9.830432049787481e-20,0.0,2
25237,1,3,4,0.00010001000100010001,0.00030003000300030005,0.16666666666666666,2.4740193372079678e-05,1.1602844030025354e-06,1.1329168511672181e-08,0.0,3
38487,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.3142432662607193e-06,-2.3511377958217678e-20,0.0,1
169562,2,5,7,0.00020002000200020003,0.0005000500050005,0.3,2.652011756305081e-05,7.645680696496252e-06,5.3177822863777526e-05,0.0,4
83448,3,5,8,0.00030003000300030005,0.0005000500050005,0.19047619047619047,4.1800695184736226e-05,1.7116942174045627e-05,7.90213521478669e-06,0.0,4
162102,2,5,7,0.00020002000200020003,0.0005000500050005,0.4666666666666667,2.652011756305081e-05,0.00012285189371649626,7.249859485096289e-06,0.0,4
203730,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,2.1870015596485277e-05,1.0539947290499562e-05,3.0480174100748783e-06,0.0,4
5739,0,5,5,0.0,0.0005000500050005,0.0,1.735882280264563e-05,1.7061438047251963e-07,-6.366181038222976e-20,0.0,4
8283,4,3,7,0.00040004000400040005,0.00030003000300030005,0.26666666666666666,0.00010531727512826602,1.4793389675494996e-07,1.233248092333077e-07,3.1259377187968846e-06,4
38507,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,8.040780058876872e-07,-1.7615120527694886e-19,0.0,1
5742,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,5.660922563890233e-05,2.4405471494329895e-10,1.305091016249722e-09,0.000643192945019647,2
7972,1,1,2,0.00010001000100010001,0.00010001000100010001,0.0,4.1592474828337535e-05,3.475788867096041e-06,9.729454451869647e-11,0.0005481644383682217,2
17660,2,0,2,0.00020002000200020003,0.0,0.0,4.7972739697194536e-05,-0.0,3.760031845982187e-08,0.0,2
7910,3,5,8,0.00030003000300030005,0.0005000500050005,0.14285714285714285,5.0992975373164244e-05,1.513997631821976e-05,1.1264996972608442e-05,0.00010108032207501606,4
136817,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.1449895085580934e-05,1.7272589176946024e-12,2.6197512530615666e-10,0.0,2
51720,4,1,5,0.00040004000400040005,0.00010001000100010001,0.3,7.91473657868389e-05,1.101485457586804e-05,2.6403374894905837e-10,0.0,2
95218,5,5,10,0.0005000500050005,0.0005000500050005,0.21428571428571427,8.2245370755742e-05,6.571413117070881e-10,2.7651869070877654e-12,0.0,3
8285,6,2,8,0.0006000600060006001,0.00020002000200020003,0.23809523809523808,0.00012239888038664013,8.512063987551553e-08,1.5090806610539482e-07,0.00043239303727781505,4
8287,5,4,9,0.0005000500050005,0.00040004000400040005,0.4,0.00010436868594127295,5.7290274459041763e-08,1.379269290155192e-07,0.00011313830430789136,4
5757,0,4,4,0.0,0.00040004000400040005,0.6666666666666666,1.735882280264563e-05,2.4732447088651106e-06,-7.640605451320362e-20,0.0,4
235136,2,3,5,0.00020002000200020003,0.00030003000300030005,1.0,5.372400157058528e-05,8.519736995928835e-08,6.511936527866635e-06,0.0,3
38529,2,3,5,0.00020002000200020003,0.00030003000300030005,0.0,3.084921011412584e-05,8.129990196897299e-06,4.290457338897278e-05,0.0,3
28620,2,5,7,0.00020002000200020003,0.0005000500050005,0.26666666666666666,3.328817102596605e-05,0.00010641126943038909,3.2495498923756482e-06,0.0,4
38530,6,5,11,0.0006000600060006001,0.0005000500050005,0.4642857142857143,5.5547573171607706e-05,8.958304173579428e-07,4.430062731993775e-05,0.0,4
27506,12,5,17,0.0012001200120012002,0.0005000500050005,0.10294117647058823,0.00010857931623437746,0.0001659900729585056,9.131516285767608e-05,0.0,5
38531,6,5,11,0.0006000600060006001,0.0005000500050005,0.3888888888888889,5.5547573171607706e-05,9.935893608776452e-07,4.426165486298238e-05,0.0,4
57456,2,5,7,0.00020002000200020003,0.0005000500050005,0.4,3.629130837206833e-05,1.9657261991608727e-06,7.532337024801804e-07,0.0,4
57457,5,5,10,0.0005000500050005,0.0005000500050005,0.24444444444444444,5.316180666090628e-05,0.00013474957846958615,1.4523217436878052e-06,0.0,5
57458,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,3.196761168383306e-05,5.84263362701571e-07,5.909764278434683e-07,0.0,4
71302,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.531613560310997e-08,1.2845015286592572e-19,0.0,2
38596,4,5,9,0.00040004000400040005,0.0005000500050005,0.05555555555555555,4.513487686334186e-05,0.0005634304406094564,1.4011493429233073e-06,0.0,5
71307,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,6.7479872110120184e-06,4.2157466736673784e-20,0.0,2
20775,3,4,7,0.00030003000300030005,0.00040004000400040005,0.2857142857142857,3.704247765446976e-05,0.00039997724178074797,3.6240821979562464e-05,0.0,4
5774,3,3,6,0.00030003000300030005,0.00030003000300030005,0.2,3.674953941038805e-05,5.906185533187746e-07,7.777615227389151e-07,0.0,3
6434,2,3,5,0.00020002000200020003,0.00030003000300030005,0.3333333333333333,3.3403682158762297e-05,5.941176083741396e-07,2.372842638231222e-07,0.0,3
6435,21,5,26,0.0021002100210021,0.0005000500050005,0.07971014492753623,0.0003676988877044588,8.878516671318665e-09,5.039992805148583e-07,0.003497460997180061,5
71317,0,4,4,0.0,0.00040004000400040005,0.16666666666666666,1.735882280264563e-05,0.00011870017524388875,-6.018277184519155e-20,0.0,4
13166,5,5,10,0.0005000500050005,0.0005000500050005,0.2777777777777778,9.055296990843889e-05,7.679126190117457e-05,4.899626382078622e-05,0.00043859813793223194,5
38553,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,1.942028213591535e-08,3.157679297282953e-20,0.0,1
5789,2,2,4,0.00020002000200020003,0.00020002000200020003,0.5,2.7200650228557694e-05,0.0020919911237175853,0.001560556542710757,0.0,3
38571,2,2,4,0.00020002000200020003,0.00020002000200020003,0.3333333333333333,3.561232171251179e-05,2.960442443542174e-08,4.480025553103113e-06,0.00019314546336679942,3
30569,2,3,5,0.00020002000200020003,0.00030003000300030005,0.1,4.0906777993620174e-05,3.055755642408553e-06,4.478848780100684e-06,0.0001891442630867394,4
30570,2,4,6,0.00020002000200020003,0.00040004000400040005,0.2,3.9344147891097976e-05,1.1205189559138821e-05,9.396242677173961e-08,0.0,4
169645,1,3,4,0.00010001000100010001,0.00030003000300030005,0.6666666666666666,4.016069831226678e-05,5.055856822354954e-10,3.724027641304162e-08,0.0,3
118661,3,3,6,0.00030003000300030005,0.00030003000300030005,0.5,6.843916249223641e-05,1.8873167230796885e-09,3.819474940999684e-08,0.0,3
9268,1,3,4,0.00010001000100010001,0.00030003000300030005,0.6666666666666666,2.4690182226694816e-05,9.642301788700716e-09,3.983898827985749e-09,0.0,3
38578,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,3.428365509126995e-05,4.2145892000873745e-08,7.1538200463778e-06,0.0019126651993298003,3
13121,3,3,6,0.00030003000300030005,0.00030003000300030005,0.3333333333333333,5.143279331174646e-05,5.1444304436716444e-06,2.2957335530470666e-07,0.007589233417089886,3
30832,6,5,11,0.0006000600060006001,0.0005000500050005,0.13333333333333333,9.912745650420578e-05,1.7944721593126644e-05,2.0900304123293223e-06,0.0029141407458032407,4
58180,3,1,4,0.00030003000300030005,0.00010001000100010001,0.6666666666666666,3.840905565356625e-05,1.3530877311651714e-08,2.7761821982813864e-08,0.0,3
58181,5,4,9,0.0005000500050005,0.00040004000400040005,0.2,5.223541598533563e-05,5.930427364218753e-06,4.1626480634313915e-06,0.0017316108866570847,4
